,Algorithm,Components,Clusters,AccuracyIn,AccuracyOut,Time
0,RCA,5,13,0.634125,0.6375,0.5220606000000316
0,RCA,5,14,0.7528125,0.757,0.3505168000001504
0,RCA,5,15,0.5294375,0.53,0.35134359999983644
0,RCA,5,16,0.753875,0.75875,0.5751969999998892
0,RCA,5,17,0.7534375,0.7505,0.5059284999999818
0,RCA,5,18,0.758875,0.75875,0.7770818999999847
0,RCA,5,19,0.5,0.5,0.042324900000039634
0,RCA,6,0,0.7298125,0.74125,0.5966713000000254
0,RCA,6,1,0.5,0.5,0.08302910000020347
0,RCA,6,2,0.5,0.5,0.06265910000001895
0,RCA,6,3,0.6889375,0.70775,0.19272650000016256
0,RCA,6,4,0.6115,0.6235,0.13441519999992124
0,RCA,6,5,0.61,0.60975,0.195078599999988
0,RCA,6,6,0.5,0.5,0.03727819999994608
0,RCA,6,7,0.70275,0.715,0.8285203000000365
0,RCA,6,8,0.591625,0.593,0.1668225999999322
0,RCA,6,9,0.5019375,0.50175,0.1631657999998879
0,RCA,6,10,0.7038125,0.71575,0.3192618999999013
0,RCA,6,11,0.715125,0.7215,0.1568888000001607
0,RCA,6,12,0.71025,0.71725,0.34389930000020286
0,RCA,6,13,0.5,0.5,0.05039139999985309
0,RCA,6,14,0.72775,0.7315,0.29327740000007907
0,RCA,6,15,0.6823125,0.6825,0.22400440000001254
0,RCA,6,16,0.72775,0.73025,0.4933167000001504
0,RCA,6,17,0.7103125,0.71825,0.907081000000062
0,RCA,6,18,0.731125,0.7325,0.5712168999998539
0,RCA,6,19,0.5,0.5,0.06570549999992181
0,RCA,7,0,0.737625,0.737,3.135308699999996
0,RCA,7,1,0.5,0.5,0.08099929999980304
0,RCA,7,2,0.5,0.5,0.04594849999989492
0,RCA,7,3,0.5,0.5,0.08497429999988526
0,RCA,7,4,0.6989375,0.706,0.11684800000011819
0,RCA,7,5,0.7108125,0.709,0.3025998000000527
0,RCA,7,6,0.5,0.5,0.06424190000007002
0,RCA,7,7,0.72975,0.736,0.1490976000000046
0,RCA,7,8,0.641,0.6535,0.17204850000007355
0,RCA,7,9,0.7204375,0.7265,0.2681072000000313
0,RCA,7,10,0.5,0.5,0.04339059999983874
0,RCA,7,11,0.732625,0.74275,0.29550719999997455
0,RCA,7,12,0.7334375,0.739,0.23617689999991853
0,RCA,7,13,0.721125,0.72825,0.4217604000000392
0,RCA,7,14,0.7415625,0.744,0.25013510000007955
0,RCA,7,15,0.7199375,0.727,0.2599270999999135
0,RCA,7,16,0.7461875,0.7475,1.1118011999999453
0,RCA,7,17,0.7473125,0.7495,0.34111959999995634
0,RCA,7,18,0.7524375,0.755,0.3868843000000197
0,RCA,7,19,0.5,0.5,0.04435250000005908
0,RCA,8,0,0.7795625,0.782,1.8527579999999944
0,RCA,8,1,0.5,0.5,0.03452319999996689
0,RCA,8,2,0.5,0.5,0.03692300000011528
0,RCA,8,3,0.67225,0.675,0.16672960000005332
0,RCA,8,4,0.5,0.5,0.04881249999993997
0,RCA,8,5,0.600375,0.60675,0.0936272999999801
0,RCA,8,6,0.5,0.5,0.037815600000158156
0,RCA,8,7,0.765375,0.7705,0.11424970000007306
0,RCA,8,8,0.63325,0.6415,0.09340689999999086
0,RCA,8,9,0.712375,0.71325,0.22588569999993524
0,RCA,8,10,0.5395,0.53975,0.17051429999992251
0,RCA,8,11,0.7413125,0.744,0.2701136000000588
0,RCA,8,12,0.7415625,0.74575,0.3027372999999898
0,RCA,8,13,0.759375,0.754,0.6478349999999864
0,RCA,8,14,0.7636875,0.7655,0.3565573000000768
0,RCA,8,15,0.674375,0.6755,0.26040710000006584
0,RCA,8,16,0.7713125,0.7715,0.2418735999999626
0,RCA,8,17,0.768,0.76775,0.4000750000000153
0,RCA,8,18,0.76075,0.76325,1.002938100000165
0,RCA,8,19,0.5,0.5,0.044499399999949674
0,RCA,9,0,0.6811875,0.67725,4.090060300000005
0,RCA,9,1,0.5,0.5,0.06352300000003197
0,RCA,9,2,0.5,0.5,0.06512250000014319
0,RCA,9,3,0.54125,0.547,0.11894069999993917
0,RCA,9,4,0.51825,0.51475,0.08394130000010591
0,RCA,9,5,0.5003125,0.503,0.11534469999992325
0,RCA,9,6,0.5,0.5,0.04245589999982258
0,RCA,9,7,0.581,0.58175,0.18349929999999404
0,RCA,9,8,0.6035625,0.60025,0.17245589999993172
0,RCA,9,9,0.505625,0.5095,0.16732360000014523
0,RCA,9,10,0.6363125,0.63025,0.16628960000002735
0,RCA,9,11,0.5966875,0.60025,0.13078330000007554
0,RCA,9,12,0.6760625,0.6765,0.377752399999963
0,RCA,9,13,0.5,0.5,0.12502150000000256
0,RCA,9,14,0.690625,0.69,0.19843100000002778
0,RCA,9,15,0.708625,0.70325,1.0936526000000413
0,RCA,9,16,0.7055,0.704,0.5188542999999299
0,RCA,9,17,0.708375,0.70625,0.5393066000001454
0,RCA,9,18,0.702375,0.706,0.6295585999998821
0,RCA,9,19,0.5,0.5,0.06145060000017111
0,RCA,10,0,0.7803125,0.77725,5.390923200000088
0,RCA,10,1,0.5,0.5,0.06809049999992567
0,RCA,10,2,0.5,0.5,0.07226009999999405
0,RCA,10,3,0.5,0.5,0.05926650000014888
0,RCA,10,4,0.519375,0.51125,0.10711179999998421
0,RCA,10,5,0.61975,0.6295,0.16894250000018474
0,RCA,10,6,0.5,0.5,0.08626159999994343
0,RCA,10,7,0.7365625,0.73725,0.12418130000014571
0,RCA,10,8,0.6344375,0.63025,0.13681309999992664
0,RCA,10,9,0.7295,0.73,0.3287940999998682
0,RCA,10,10,0.7390625,0.74125,0.22695569999996223
0,RCA,10,11,0.748625,0.7495,0.1949158999998417
0,RCA,10,12,0.7538125,0.75,0.2940725000000839
0,RCA,10,13,0.737625,0.739,0.42831410000007963
0,RCA,10,14,0.749375,0.74925,0.2091467999998713
0,RCA,10,15,0.7418125,0.74175,0.4382083000000421
0,RCA,10,16,0.7643125,0.76375,0.4498073999998269
0,RCA,10,17,0.763875,0.76475,0.3692277000000104
0,RCA,10,18,0.7681875,0.7655,0.37713000000007924
0,RCA,10,19,0.5,0.5,0.03787340000008044
0,RCA,11,0,0.80125,0.80275,1.8600088999999116
0,RCA,11,1,0.5,0.5,0.03965870000001814
0,RCA,11,2,0.5,0.5,0.04147790000001805
0,RCA,11,3,0.6526875,0.6525,0.13741049999998722
0,RCA,11,4,0.671375,0.66925,0.10913249999998698
0,RCA,11,5,0.633,0.63575,0.30449170000019876
0,RCA,11,6,0.5,0.5,0.03491029999986495
0,RCA,11,7,0.725875,0.725,0.24313299999994342
0,RCA,11,8,0.6716875,0.66575,0.1385738000001311
0,RCA,11,9,0.749625,0.7535,0.41822350000006736
0,RCA,11,10,0.589375,0.591,0.08176159999993615
0,RCA,11,11,0.762375,0.7685,0.17682149999996
0,RCA,11,12,0.7236875,0.7305,0.11506050000002688
0,RCA,11,13,0.5,0.5,0.07723119999991468
0,RCA,11,14,0.7483125,0.755,0.31881849999990663
0,RCA,11,15,0.6240625,0.634,0.1670968000000812
0,RCA,11,16,0.7643125,0.76675,1.088832899999943
0,RCA,11,17,0.769125,0.771,0.44571330000007947
0,RCA,11,18,0.741,0.7485,0.7498674999999366
0,RCA,11,19,0.5,0.5,0.04146020000007411
0,RCA,12,0,0.792,0.79275,2.0762555000001157
0,RCA,12,1,0.5,0.5,0.0862741000000824
0,RCA,12,2,0.5,0.5,0.06197950000000674
0,RCA,12,3,0.668375,0.673,0.17445950000001176
0,RCA,12,4,0.5,0.5,0.09597580000013295
0,RCA,12,5,0.6461875,0.6535,0.3539385999999922
0,RCA,12,6,0.5,0.5,0.03582080000001042
0,RCA,12,7,0.760375,0.76275,0.08317869999996219
0,RCA,12,8,0.5949375,0.58725,0.11474550000002637
0,RCA,12,9,0.5205625,0.515,0.29607030000011036
0,RCA,12,10,0.764875,0.76725,0.6116200999999819
0,RCA,12,11,0.5883125,0.58175,0.09377689999996619
0,RCA,12,12,0.749125,0.7545,0.2576446999999007
0,RCA,12,13,0.5,0.5,0.12482129999989411
0,RCA,12,14,0.7575,0.76325,0.4729706000000533
0,RCA,12,15,0.7816875,0.78425,0.6366987999999765
0,RCA,12,16,0.775875,0.779,0.26985289999993256
0,RCA,12,17,0.7768125,0.77825,0.22837259999982962
0,RCA,12,18,0.77575,0.781,0.3039658000000145
0,RCA,12,19,0.5,0.5,0.039351800000076764
0,RCA,13,0,0.794,0.795,8.700738799999954
0,RCA,13,1,0.5,0.5,0.040228999999953885
0,RCA,13,2,0.5,0.5,0.06286769999996977
0,RCA,13,3,0.5000625,0.49425,0.11985359999994216
0,RCA,13,4,0.600375,0.6025,0.12102390000018204
0,RCA,13,5,0.6855,0.68875,0.23457189999999173
0,RCA,13,6,0.5,0.5,0.06736019999993914
0,RCA,13,7,0.59375,0.5975,0.18204229999992094
0,RCA,13,8,0.6705,0.67225,0.09835399999997207
0,RCA,13,9,0.7624375,0.767,0.23711019999996097
0,RCA,13,10,0.7445,0.74625,0.27458130000013625
0,RCA,13,11,0.751875,0.752,0.23638449999998556
0,RCA,13,12,0.7618125,0.76575,0.30718210000009094
0,RCA,13,13,0.5,0.5,0.11025319999998828
0,RCA,13,14,0.7820625,0.7815,0.34697400000004563
0,RCA,13,15,0.5,0.5,0.11441809999996622
0,RCA,13,16,0.7665,0.7655,0.4089498000000731
0,RCA,13,17,0.709375,0.71575,0.2943517000001066
0,RCA,13,18,0.775625,0.77525,0.5044370000000526
0,RCA,13,19,0.5,0.5,0.045240800000101444
0,RCA,14,0,0.7858125,0.78925,7.552123599999959
0,RCA,14,1,0.5,0.5,0.037699500000144326
0,RCA,14,2,0.5,0.5,0.035080999999991036
0,RCA,14,3,0.5,0.5,0.06142530000010993
0,RCA,14,4,0.5,0.5,0.04974939999988237
0,RCA,14,5,0.513,0.5145,0.42153830000006565
0,RCA,14,6,0.5,0.5,0.02890109999998458
0,RCA,14,7,0.7535625,0.75825,0.11334409999994932
0,RCA,14,8,0.7575,0.76375,0.1903812000000471
0,RCA,14,9,0.7605,0.7625,0.30194700000015473
0,RCA,14,10,0.582625,0.5835,0.15782070000000203
0,RCA,14,11,0.7385625,0.73975,0.294750699999895
0,RCA,14,12,0.544,0.543,0.10346830000003138
0,RCA,14,13,0.5,0.5,0.04702650000012909
0,RCA,14,14,0.754,0.7605,0.23484440000015638
0,RCA,14,15,0.6603125,0.66575,0.19078849999982594
0,RCA,14,16,0.7705625,0.773,0.5205960999999206
0,RCA,14,17,0.7590625,0.7685,0.823976299999913
0,RCA,14,18,0.7089375,0.70575,0.2465337000001
0,RCA,14,19,0.5,0.5,0.0681637000000137
0,RCA,15,0,0.8146875,0.809,7.216623799999979
0,RCA,15,1,0.5,0.5,0.06181949999995595
0,RCA,15,2,0.5,0.5,0.0467849000001479
0,RCA,15,3,0.5,0.5,0.09769810000011603
0,RCA,15,4,0.738375,0.74325,0.1660684000000856
0,RCA,15,5,0.721,0.731,0.3807157000001098
0,RCA,15,6,0.5,0.5,0.05773659999999836
0,RCA,15,7,0.75225,0.75475,0.1515994999999748
0,RCA,15,8,0.61,0.61875,0.11358870000003662
0,RCA,15,9,0.7328125,0.73825,0.3029351999998653
0,RCA,15,10,0.739875,0.7435,0.21949420000009923
0,RCA,15,11,0.6221875,0.6255,0.10828960000003462
0,RCA,15,12,0.707375,0.71925,0.19440540000005058
0,RCA,15,13,0.7644375,0.7665,0.5165537000000313
0,RCA,15,14,0.7729375,0.775,0.27249040000015157
0,RCA,15,15,0.7588125,0.761,0.3662649999998848
0,RCA,15,16,0.748125,0.75075,0.3902347999999165
0,RCA,15,17,0.630375,0.63275,0.2120057000001907
0,RCA,15,18,0.7741875,0.7725,0.8346289999999499
0,RCA,15,19,0.5,0.5,0.042192899999918154
0,RCA,16,0,0.7815625,0.775,4.288966200000004
0,RCA,16,1,0.5,0.5,0.07754450000015822
0,RCA,16,2,0.5,0.5,0.06648270000005141
0,RCA,16,3,0.588125,0.586,0.37491099999988364
0,RCA,16,4,0.5,0.5,0.09897240000009333
0,RCA,16,5,0.5724375,0.56675,0.1604316000000381
0,RCA,16,6,0.5,0.5,0.038839300000063304
0,RCA,16,7,0.5781875,0.58175,0.30509940000001734
0,RCA,16,8,0.5929375,0.596,0.11703420000003462
0,RCA,16,9,0.5,0.5,0.715947099999994
0,RCA,16,10,0.6508125,0.651,0.11477480000007745
0,RCA,16,11,0.7329375,0.74125,0.3645171000000573
0,RCA,16,12,0.67,0.6705,0.32059499999991203
0,RCA,16,13,0.5,0.5,0.07173010000019531
0,RCA,16,14,0.7445625,0.7475,0.2768392999998923
0,RCA,16,15,0.7153125,0.71325,0.34826859999998305
0,RCA,16,16,0.7404375,0.74375,0.22150199999987308
0,RCA,16,17,0.751375,0.75525,0.4255931000000146
0,RCA,16,18,0.7605625,0.762,0.3602378000000499
0,RCA,16,19,0.5,0.5,0.030831799999987197
0,RCA,17,0,0.8208125,0.81775,3.898391599999968
0,RCA,17,1,0.5,0.5,0.037267299999939496
0,RCA,17,2,0.5,0.5,0.04205309999997553
0,RCA,17,3,0.5,0.5,0.049809300000106305
0,RCA,17,4,0.6115625,0.61225,0.10335829999985435
0,RCA,17,5,0.7414375,0.74775,0.22202819999984058
0,RCA,17,6,0.5,0.5,0.0619546000000355
0,RCA,17,7,0.5,0.5,0.5148736999999528
0,RCA,17,8,0.6478125,0.652,0.1397740000002159
0,RCA,17,9,0.741125,0.7475,0.8548871000000418
0,RCA,17,10,0.733375,0.738,0.13815260000001217
0,RCA,17,11,0.584625,0.5865,0.1450720000000274
0,RCA,17,12,0.7481875,0.75275,0.3511704000000009
0,RCA,17,13,0.5,0.5,0.0723785999998654
0,RCA,17,14,0.7479375,0.7505,0.3717988000000787
0,RCA,17,15,0.6646875,0.66425,0.19381589999989046
0,RCA,17,16,0.753625,0.7545,0.25587319999999636
0,RCA,17,17,0.6164375,0.6105,0.2843170999999529
0,RCA,17,18,0.7731875,0.769,0.7045818999999938
0,RCA,17,19,0.7430625,0.7495,0.23729019999996126
0,RCA,18,0,0.824875,0.82425,9.565303400000175
0,RCA,18,1,0.5,0.5,0.04155869999999595
0,RCA,18,2,0.5,0.5,0.04552489999991849
0,RCA,18,3,0.640375,0.64175,0.11253519999991113
0,RCA,18,4,0.52825,0.5255,0.09305570000014995
0,RCA,18,5,0.551375,0.546,0.2232782999999472
0,RCA,18,6,0.5,0.5,0.038590700000213474
0,RCA,18,7,0.67975,0.68325,0.2034532999998646
0,RCA,18,8,0.5750625,0.571,0.13236749999987296
0,RCA,18,9,0.72175,0.7315,0.3782688999999664
0,RCA,18,10,0.682625,0.69125,0.12418470000011439
0,RCA,18,11,0.74025,0.74975,0.18316970000000765
0,RCA,18,12,0.6420625,0.6445,0.27038389999984247
0,RCA,18,13,0.5,0.5,0.0702793999998903
0,RCA,18,14,0.7468125,0.75325,0.2007935000001453
0,RCA,18,15,0.597375,0.59675,0.21975189999989198
0,RCA,18,16,0.7601875,0.762,0.2729214000000866
0,RCA,18,17,0.773,0.775,0.7830883999999969
0,RCA,18,18,0.7768125,0.778,0.6331500999999662
0,RCA,18,19,0.5,0.5,0.06054369999992559
0,RCA,19,0,0.8105,0.8035,3.417057300000124
0,RCA,19,1,0.5,0.5,0.0616095000000314
0,RCA,19,2,0.5,0.5,0.06302159999995638
0,RCA,19,3,0.6595,0.6575,0.16093470000009802
0,RCA,19,4,0.5,0.5,0.059871299999940675
0,RCA,19,5,0.5073125,0.50525,0.09733400000004622
0,RCA,19,6,0.5,0.5,0.042396199999984674
0,RCA,19,7,0.7555625,0.7545,0.17848749999984648
0,RCA,19,8,0.5,0.5,0.054016999999930704
0,RCA,19,9,0.752625,0.7495,0.3351804000001266
0,RCA,19,10,0.6029375,0.5985,0.1651961999998548
0,RCA,19,11,0.751125,0.753,0.12783360000003086
0,RCA,19,12,0.7666875,0.76775,0.2974005000000943
0,RCA,19,13,0.5,0.5,0.07203699999990931
0,RCA,19,14,0.76625,0.7625,0.38485930000001645
0,RCA,19,15,0.6421875,0.64375,0.11725920000003498
0,RCA,19,16,0.765875,0.76075,0.35790610000003653
0,RCA,19,17,0.765875,0.76075,1.1618925000000218
0,RCA,19,18,0.7751875,0.77825,0.32836440000005496
0,RCA,19,19,0.5,0.5,0.042612099999814745
0,RCA,20,0,0.8210625,0.822,6.336895500000082
0,RCA,20,1,0.5,0.5,0.039878699999917444
0,RCA,20,2,0.5,0.5,0.0638782999999421
0,RCA,20,3,0.72275,0.7285,0.2264036000001397
0,RCA,20,4,0.5,0.5,0.07823730000018259
0,RCA,20,5,0.5244375,0.52475,0.47081119999984367
0,RCA,20,6,0.5,0.5,0.03984540000010384
0,RCA,20,7,0.5643125,0.566,0.11256779999985156
0,RCA,20,8,0.60775,0.60925,0.1460815000000366
0,RCA,20,9,0.503375,0.50075,0.19234979999987445
0,RCA,20,10,0.7371875,0.7365,0.18810260000009293
0,RCA,20,11,0.75175,0.75575,0.16525539999997818
0,RCA,20,12,0.7561875,0.7585,0.2843149000000267
0,RCA,20,13,0.763625,0.76675,0.9021465000000717
0,RCA,20,14,0.7551875,0.75875,0.39140900000006695
0,RCA,20,15,0.5635625,0.5585,0.1296818999999232
0,RCA,20,16,0.7610625,0.76175,0.6852638999998817
0,RCA,20,17,0.616875,0.60075,0.23908050000000003
0,RCA,20,18,0.7715,0.7745,0.3446129999999812
0,RCA,20,19,0.5,0.5,0.04900469999984125
0,RCA,21,0,0.5,0.5,0.03931990000000951
0,RCA,21,1,0.5,0.5,0.040583800000149495
0,RCA,21,2,0.5,0.5,0.04346869999994851
0,RCA,21,3,0.5283125,0.52525,0.07951099999991129
0,RCA,21,4,0.5966875,0.59825,0.13418720000004214
0,RCA,21,5,0.72175,0.7315,0.43521959999998217
0,RCA,21,6,0.5,0.5,0.06037490000016987
0,RCA,21,7,0.6445625,0.651,0.16754470000000765
0,RCA,21,8,0.6964375,0.69875,0.10063930000001164
0,RCA,21,9,0.7426875,0.75225,0.3705649999999423
0,RCA,21,10,0.6511875,0.652,0.11106019999988348
0,RCA,21,11,0.7579375,0.7635,0.20900829999982307
0,RCA,21,12,0.7549375,0.76275,0.3205112000000554
0,RCA,21,13,0.763,0.76675,0.5051353999999719
0,RCA,21,14,0.76525,0.76775,0.2401882999999998
0,RCA,21,15,0.5,0.5,0.07831620000001749
0,RCA,21,16,0.7675,0.76925,0.7340099999998984
0,RCA,21,17,0.7705,0.77525,0.5666255999999521
0,RCA,21,18,0.7653125,0.76625,0.7437118000000282
0,RCA,21,19,0.5,0.5,0.04549900000006346
0,RCA,22,0,0.8289375,0.831,21.155617599999914
0,RCA,22,1,0.5,0.5,0.04341660000000047
0,RCA,22,2,0.5,0.5,0.04585539999993671
0,RCA,22,3,0.5,0.5,0.06682120000004943
0,RCA,22,4,0.6598125,0.658,0.18162250000000313
0,RCA,22,5,0.5196875,0.51975,0.19071819999999207
0,RCA,22,6,0.5,0.5,0.06147590000000491
0,RCA,22,7,0.7455,0.7505,0.13808640000002015
0,RCA,22,8,0.6485625,0.65425,0.18806119999999282
0,RCA,22,9,0.7411875,0.74625,0.3510570999999345
0,RCA,22,10,0.74675,0.75125,0.15562329999988833
0,RCA,22,11,0.71575,0.72575,0.08402559999990444
0,RCA,22,12,0.744,0.7485,0.22950189999983195
0,RCA,22,13,0.7435625,0.75025,0.39897610000002715
0,RCA,22,14,0.7434375,0.748,0.2770246000000043
0,RCA,22,15,0.5693125,0.56625,0.2877332000000479
0,RCA,22,16,0.7708125,0.774,0.2479576000000634
0,RCA,22,17,0.76175,0.769,1.358666200000016
0,RCA,22,18,0.75625,0.76025,0.2551169000000755
0,RCA,22,19,0.5,0.5,0.07078500000011445
0,RCA,23,0,0.5,0.5,0.0369717999999466
0,RCA,23,1,0.5,0.5,0.06733369999983552
0,RCA,23,2,0.5,0.5,0.07095929999991313
0,RCA,23,3,0.5,0.5,0.10366370000019742
0,RCA,23,4,0.736875,0.73425,0.1355353000001287
0,RCA,23,5,0.5898125,0.592,0.1140374999999949
0,RCA,23,6,0.5,0.5,0.03668880000009267
0,RCA,23,7,0.6808125,0.68425,0.09551870000018425
0,RCA,23,8,0.591375,0.58325,0.12224829999991016
0,RCA,23,9,0.747375,0.74925,0.36793290000014167
0,RCA,23,10,0.7533125,0.75325,0.3574581999998827
0,RCA,23,11,0.7568125,0.76025,0.13927330000001348
0,RCA,23,12,0.763125,0.7655,0.299679900000001
0,RCA,23,13,0.5,0.5,0.04572890000008556
0,RCA,23,14,0.7484375,0.75175,0.2577177999999094
0,RCA,23,15,0.57525,0.575,0.18513579999989815
0,RCA,23,16,0.7695,0.77325,0.2628839000001335
0,RCA,23,17,0.7668125,0.7675,0.387190099999998
0,RCA,23,18,0.7715625,0.77625,0.3485646999999972
0,RCA,23,19,0.5,0.5,0.0705835000001116
0,RCA,24,0,0.5,0.5,0.04125120000003335
0,RCA,24,1,0.5,0.5,0.05265050000002702
0,RCA,24,2,0.5,0.5,0.0462595000001329
0,RCA,24,3,0.5,0.5,0.0718194000000949
0,RCA,24,4,0.750625,0.75125,0.08225640000000567
0,RCA,24,5,0.7513125,0.751,0.2668295999999373
0,RCA,24,6,0.5,0.5,0.06450600000016493
0,RCA,24,7,0.5934375,0.59675,0.17133229999990363
0,RCA,24,8,0.7524375,0.7515,0.34555330000011963
0,RCA,24,9,0.75375,0.75275,0.48204139999984363
0,RCA,24,10,0.634,0.635,0.17527560000007725
0,RCA,24,11,0.6234375,0.61575,0.13268570000013824
0,RCA,24,12,0.6354375,0.6355,0.12411919999999554
0,RCA,24,13,0.7530625,0.7525,0.7125123999999232
0,RCA,24,14,0.7555625,0.757,0.31107350000002043
0,RCA,24,15,0.6720625,0.6705,0.1981348000001617
0,RCA,24,16,0.7661875,0.76775,0.6029195999999502
0,RCA,24,17,0.772,0.77225,0.29451940000012655
0,RCA,24,18,0.7629375,0.765,0.3069055999999364
0,RCA,24,19,0.5,0.5,0.08015769999997246
0,RCA,25,0,0.83,0.82775,18.18519050000009
0,RCA,25,1,0.5,0.5,0.06118049999986397
0,RCA,25,2,0.5,0.5,0.06095230000005358
0,RCA,25,3,0.5,0.5,0.0703304000001026
0,RCA,25,4,0.6699375,0.672,0.12772709999990184
0,RCA,25,5,0.6236875,0.62275,0.13649259999988317
0,RCA,25,6,0.5,0.5,0.04057209999996303
0,RCA,25,7,0.6729375,0.67225,0.1346616000000722
0,RCA,25,8,0.526,0.52,0.12840200000005098
0,RCA,25,9,0.755,0.7545,0.41077919999997903
0,RCA,25,10,0.755125,0.7545,0.16897560000006706
0,RCA,25,11,0.6115625,0.6005,0.20305009999992762
0,RCA,25,12,0.6263125,0.6255,0.08865770000011253
0,RCA,25,13,0.7528125,0.75075,0.276724200000217
0,RCA,25,14,0.76075,0.7635,0.2197878000001765
0,RCA,25,15,0.5,0.5,0.0690686000000369
0,RCA,25,16,0.75475,0.75575,0.24431689999983064
0,RCA,25,17,0.73225,0.7295,0.2090914000000339
0,RCA,25,18,0.7688125,0.77475,0.7115672999998424
0,RCA,25,19,0.5,0.5,0.09067319999985557
0,RCA,26,0,0.8279375,0.8295,50.88549000000012
0,RCA,26,1,0.5,0.5,0.09529219999967609
0,RCA,26,2,0.5,0.5,0.10528879999992569
0,RCA,26,3,0.7226875,0.7245,0.6631857000002128
0,RCA,26,4,0.744625,0.7435,0.2930697000001601
0,RCA,26,5,0.58775,0.59075,0.3559718999999859
0,RCA,26,6,0.5,0.5,0.07716149999987465
0,RCA,26,7,0.648,0.6455,2.2478652999998303
0,RCA,26,8,0.7515,0.75125,0.3875216999999793
0,RCA,26,9,0.749,0.74975,0.6920725999998467
0,RCA,26,10,0.666125,0.65925,0.2076842999999826
0,RCA,26,11,0.751875,0.74875,0.29644409999991694
0,RCA,26,12,0.7431875,0.74575,0.764492600000267
0,RCA,26,13,0.4978125,0.495,0.09809670000004189
0,RCA,26,14,0.7583125,0.7605,0.7844187000000602
0,RCA,26,15,0.5,0.5,0.19704679999995278
0,RCA,26,16,0.7525625,0.7485,0.6163371000002371
0,RCA,26,17,0.766625,0.768,0.8874283000000105
0,RCA,26,18,0.71475,0.72425,0.9070837999997821
0,RCA,26,19,0.7505625,0.75075,0.6686838999999054
0,RCA,27,0,0.5,0.5,0.08791299999984403
0,RCA,27,1,0.5,0.5,0.09532780000017738
0,RCA,27,2,0.5,0.5,0.07118349999973361
0,RCA,27,3,0.5,0.5,0.0994674000003215
0,RCA,27,4,0.5,0.5,0.19786780000004
0,RCA,27,5,0.6903125,0.69325,0.39871020000009594
0,RCA,27,6,0.5,0.5,0.0945437000000311
0,RCA,27,7,0.6503125,0.65975,0.23464479999984178
0,RCA,27,8,0.5898125,0.592,0.26725219999980254
0,RCA,27,9,0.645125,0.6495,0.5129245000002811
0,RCA,27,10,0.7663125,0.77175,0.5346214000001055
0,RCA,27,11,0.76075,0.7695,0.37605589999975564
0,RCA,27,12,0.5433125,0.542,0.4756223000003956
0,RCA,27,13,0.5,0.5,0.1904709999998886
0,RCA,27,14,0.7643125,0.77275,0.5343775999999707
0,RCA,27,15,0.6520625,0.6545,0.3106545999999071
0,RCA,27,16,0.7658125,0.765,0.5936765999999807
0,RCA,27,17,0.7686875,0.77125,0.6663838999998006
0,RCA,27,18,0.769125,0.77125,1.5421708999997463
0,RCA,27,19,0.7730625,0.77675,1.2161041999997906
0,RCA,28,0,0.8285,0.8305,59.248855000000276
0,RCA,28,1,0.5,0.5,0.0928367999999864
0,RCA,28,2,0.5,0.5,0.07577130000026955
0,RCA,28,3,0.72975,0.73125,0.7717674000000443
0,RCA,28,4,0.7554375,0.7525,0.426763899999969
0,RCA,28,5,0.7545,0.75225,0.5067619000001287
0,RCA,28,6,0.5,0.5,0.11141489999999976
0,RCA,28,7,0.74175,0.74025,0.33742400000028283
0,RCA,28,8,0.557875,0.55325,0.3971009000001686
0,RCA,28,9,0.765,0.7645,0.9982466999999815
0,RCA,28,10,0.6924375,0.6855,0.28984189999982846
0,RCA,28,11,0.652,0.64675,0.3399211999999352
0,RCA,28,12,0.7665,0.76575,0.5508738999997149
0,RCA,28,13,0.6031875,0.59525,0.5912872000003517
0,RCA,28,14,0.75725,0.7565,0.9624234000002616
0,RCA,28,15,0.7706875,0.77425,1.6576823000000331
0,RCA,28,16,0.7689375,0.77,1.4942513999999392
0,RCA,28,17,0.6758125,0.6635,0.38412769999968077
0,RCA,28,18,0.7679375,0.76975,1.0649653000000399
0,RCA,28,19,0.681,0.68,0.9077351999999337
0,RCA,29,0,0.8300625,0.8295,36.140497100000175
0,RCA,29,1,0.5,0.5,0.09764200000017809
0,RCA,29,2,0.5,0.5,0.09494580000000497
0,RCA,29,3,0.5,0.5,0.1587270999998509
0,RCA,29,4,0.5,0.5,0.14799360000006345
0,RCA,29,5,0.7531875,0.7575,0.49628100000018094
0,RCA,29,6,0.5,0.5,0.07252659999994648
0,RCA,29,7,0.6531875,0.65025,0.3022510999999213
0,RCA,29,8,0.5,0.5,0.06944190000012895
0,RCA,29,9,0.654625,0.65175,0.7573326000001543
0,RCA,29,10,0.5449375,0.54025,0.24334629999975732
0,RCA,29,11,0.6595,0.659,0.5434202000001278
0,RCA,29,12,0.7516875,0.75625,0.5332880000000841
0,RCA,29,13,0.5,0.5,0.11763079999991533
0,RCA,29,14,0.76175,0.762,0.634871799999928
0,RCA,29,15,0.546625,0.5425,0.3729411999997865
0,RCA,29,16,0.7651875,0.76925,0.7217748000002757
0,RCA,29,17,0.753125,0.75475,2.076480199999878
0,RCA,29,18,0.755375,0.75575,2.7711346999999478
0,RCA,29,19,0.5,0.5,0.11217980000037642
0,RCA,30,0,0.5,0.5,0.16054739999981393
0,RCA,30,1,0.5,0.5,0.09955390000004627
0,RCA,30,2,0.5,0.5,0.10671850000017002
